elementary,CVROKBJSRUGSAXLOHJB,M,199898215058
high,YNKNXCSTNGYHUZRDBOOA,F,199572772549
kinder,AJQAG,F,200332841424
kinder,ANCYOJRWJ,F,198862155143
elementary,OKHBZCIFC,M,19801209112
kinder,XORVBYJZRVTGKETSLMOTFA,M,19801021173921
high,QGUQDGO,M,19988281757
kinder,KCGAXCOZEWPQSWHBOOKTAC,F,2002112955639
kinder,EPNFAGKHXXDUSQKX,F,200471795347
elementary,WCUBUZLF,F,1990218113211
elementary,FUXWFFUHXXUHDPLZQLHAS,F,19865211142
high,PMSMGE,F,1995824152121
high,FFAOGRUPGO,M,2000821102052
kinder,IEHTWBIDFIQ,F,2000412242417
kinder,MGEWM,F,198671065116
elementary,YOTGVTJSNJJMLHDP,M,1983915142436
high,ADHHLTLO,M,200485153538
elementary,MEBCVHXPYCXLFWGKAKXQM,F,198642922258
kinder,DRPQPDF,F,199285211730
high,HTLZKMKRAUSSCAGMZZMWSF,F,20032455811
elementary,QIJRDKXVULE,F,200231331719
kinder,RXBJIS,F,198111834713
elementary,DZOAFYCYEBVF,M,1980131111113
elementary,BHMRUAFRIE,M,1980415105044
elementary,GBTCNBWTKINMCMKWJSPGOKIS,M,20051114112513
kinder,ISWJNLCTAPCHNKBVI,M,198052652021
high,AWXGDZSCISDYXJFWTGLOZIH,M,19941025234424
kinder,YIRLIVDDROXVLBWKBGHXWHLA,M,198642820916
elementary,ZAQKQIOLFKPQVIUBLL,M,198176215119
high,XZGBPMGSHON,M,1980628152822
high,CORWIJQCZVRGWFPGY,M,19976510829
high,QWWQBQCWMVPRLAPQGUMB,M,19996721838
kinder,VLGKUL,F,1998217212338
kinder,THMKSLVAAKPQUBPUCQSG,M,199761205834
high,OMOYGDZHDOPMNLCUD,F,1981119203446
kinder,JYRUMS,F,200282315750
elementary,RLZKRCZXGW,M,199884174041
kinder,OIYZNIC,F,199872915454
high,WRQCZDODWN,F,2004125183313
high,CKOPIUPIETTPZAPFR,F,1983853284
high,TJJWSTSUZYJ,M,199441142314
kinder,VRQAIHFYHZNAARNWTDYRUH,F,198242918461
kinder,EWOVAJQ,M,2000310221029
elementary,CWGJWAOHUUOLZBRK,F,19848861842
kinder,PFTKYCMOEZDW,F,198551333512
elementary,GKXMOGVIWAUZZHBSZJULGHJJ,F,2004414165243
kinder,FZBEXPX,F,1999861251
elementary,YEBXPWRJXNQQH,F,2002321114452
kinder,ENOYOPRLJIIQQTAEBSO,M,1996125194317
high,TDAUXWEETC,F,19888291814
kinder,LCVZDTAEWEHAJVODS,F,1989131232013
high,DWATUFKZLVKWEGBGNY,M,198856234919
kinder,QVGJCYPQTFIOQWEORB,M,199241141327
kinder,HOEASPCTRHSNW,F,199161472355
high,LFUCKILIXFX,M,199223111718
elementary,XSUUK,F,19844161216
kinder,UBQRGQGBVIAGMYTEFBFZ,F,199343153952
elementary,DKRFEXNZZHL,F,198612623546
kinder,VIWBK,M,19964125412
elementary,HKSQYY,F,20002963044
kinder,KBUPLKYPGXJZAZBXMYTZJI,M,2000520172741
kinder,SOWTLKS,F,199671103114
kinder,EBRPLXKKIAXNKF,M,1991929145724
elementary,BBCSKGWGHTEVSRFMGQ,M,198952123135
high,HZELINWUNTSZZBQGLWX,F,19938722336
high,KWDSWLHEKLKWNGY,M,19844244115
high,PCIXAHCJGNTEONCVSC,M,19813772431
kinder,UGBMUXPAGBVTEKXRSB,M,2005529193119
high,INGRNFRPWRDZ,M,199610245336
kinder,UKKPPOATHUYYFZ,M,1993112131531
kinder,LTLGIXTIAMOUMQUTAIFPWVY,M,198916244339
elementary,DPFEYEAFZ,M,19961279177
high,KRJSJBOOTD,F,1993112320210
elementary,ATFYSFIZLUAAIUHM,F,198221494241
high,GTVUFFNKYJK,F,199181723251
kinder,CXMUHCKCCNBWEV,F,20041592250
high,DRCLUMXMNEHLJLCGTBELBDNU,F,198362112293
kinder,TKQWCLZNOCICLFEYF,F,19849219379
elementary,CVCRWEIGNRWNRPY,M,19932417143
high,MHRXYZTCZNUZTLMLHOTBYJ,M,1985118121850
high,MLDBKMPWKSSI,F,1992920182431
high,GWABFB,F,200295122743
high,PHFSDJ,F,2002812133819
high,SYELGTJGGKS,M,19911025101119
high,LSZTOOUX,F,198473012622
kinder,ADDMHZGQWNHLNGB,M,200012915575
kinder,BWBUCISEG,F,19842244818
elementary,QGDMHYVQGHFGECRNHQN,F,1984911111616
high,RUTMMBNFUQYQQ,M,200541215249
high,JSYPQHAOSL,M,1985414131555
elementary,UIPPYBSEYUEYID,F,2001717132749
kinder,KFXWZBUDZAQBGFUKBP,M,2003130104839
kinder,SGJQPM,M,200077172316
elementary,XNAMAVUBVJHYFEXRUEZXMVVJ,M,200391593346
high,EBTXYOWZDDYWWQXWRJLCHK,F,198081684529
high,JUGXFYFJKUIYJWTDCYIQ,F,198052914314
high,OHSRBECSBH,M,200231610527
high,SHIMISNA,M,2005515235529
elementary,WKGIKEWWXBYGFDWWIJECDFO,M,1999610223632
kinder,SEXLP,M,198241655052
elementary,FOMXVSBNJHKBQLLOWY,M,1998518181117
kinder,YHFEYWBG,F,198411309959
high,QERTWHWUQFFVGEAW,F,1992731152142
elementary,DVSEWXG,F,198452022632
high,LQHNYWNJKDL,M,2001721183059
kinder,MMQVDAPMDFCQRUPMBVDKMAYY,F,1996715175453
kinder,CYOPNTLNVQNCMWIXVA,M,1998413164615
elementary,UXGLFD,F,199661854124
kinder,KFDKLO,M,1994230214026
elementary,KOUXJJTTYUAQZ,F,200494191242
elementary,MESHDLUCWNCFHBHM,F,19971127182318
high,OVNZGDYJREIEMQA,M,1996527162427
kinder,CDUDUWQNZ,F,1991219123939
kinder,SZTIBNSEMYYZIVCVYUI,M,1989317112641
elementary,BFKAFJEXTILH,M,198113120586
elementary,TADQVBDIWRWJYFJHFK,M,20019151078
high,EZHZXCKDPAOBEQQFJHWG,F,2002413175953
kinder,VFGZZTQPC,M,19973419328
elementary,TYGSNKAYCYQPOX,M,200131515826
kinder,UKNFQJMNBOJ,M,20014723142
kinder,LVRWG,F,200472173540
high,JTAWWRUUTPTLAUIIMMLMELKD,F,19859291458
kinder,UUCEBHQVKHYIXTOYZ,F,198891464816
high,XYDPRVCT,F,198612023135
high,GSBLKYJMLW,F,19865616436
elementary,EZVDUPXCTLNFHJ,M,1983739442
elementary,ZUUCYVPMMCEIKQQ,F,200268142532
elementary,QNPCIXJTMICODREGEWTRPGB,M,200241083619
high,EANEEJBKHZQIR,F,1983716111327
kinder,MSMBETSWVNXSWYVNJXXHMAC,M,1985219114228
elementary,JYTTD,F,199512062126
high,HCOCCASJXRENXEI,F,199535202729
high,AWERMFTSTBXFJVUBB,F,1991229225044
elementary,IQJBFTRUWFLCXS,M,200416235828
kinder,CKDFZZESEUWWYMUAFEMVAW,F,20053322535
high,WKBTXWUSQHINK,F,200122624366
elementary,NYCAPJLBODNLTP,F,2003410241040
elementary,MNAPDBLOFDKYO,M,2003218223619
elementary,KHHZQLRTWCWYUQCSMAFFCFKP,F,2003105175727
kinder,JOFIWHAODVGQQFNBX,F,200042912448
high,BEJJGJKBSODTSCWBJQEC,M,19836824821
kinder,HJPDNTCYPVBDLQBXISAOFGV,F,19928296932
elementary,OBIGZLUKVGEGIRKA,F,1990715151
kinder,GLSTTOLUR,M,1992716211257
kinder,QWEKNK,F,1993411241241
high,KOSTQNOHHTOOJFEQBRBTBVP,M,1986327163641
elementary,QEGWMVZNIWWQHTTFBKOISS,M,1989723101929
high,YQXJEHJGGG,M,198553111528
kinder,QEIHAENNJRMVSIJK,M,19935564249
elementary,NWFEYQOKOGWONDCZFRYB,F,1990730155723
high,OKTCPKVETQZTGTMCVDU,M,200579111918
high,RBMJHXOJJLWE,M,1995523213521
kinder,REMLYJBWEMCE,F,19922341040
kinder,SXBHVLLSVPNVR,F,200582243928
elementary,PBQDIGNOTPWLKYD,F,19817231230
elementary,AQUURDHKMQQHZUS,F,2002413145142
kinder,RMAVSYUXDVYDHCUVDPEAXQ,F,198041424415
kinder,DMROWEVHOYRFJO,F,198752617230
kinder,WKCGGFXFFTICLQEGG,M,198652383539
elementary,PZYKVJPH,M,199012495337
high,AZECADTUQPHUDTFWBIA,F,2003102711619
high,IJBTYWKRJXTFTXGEB,F,199192635932
high,FLSDIANEQQZWJPUS,F,199623112552
kinder,PNXFJOISALE,F,19948645038
kinder,AKBKUQNQMGUZPAJRJFY,M,198921684343
kinder,IJQAMCZSUMQPNOVSB,F,20026765825
high,RNMFXWYXEROXBBKVF,F,198992264929
high,JYXBYOQUHJNRNUKH,M,1980821141014
high,JDCWKIYKUDZ,M,2005177596
kinder,RONGJNATCTVUBCFXPAFMK,F,19812417208
kinder,WSCIRYS,M,19821120224415
high,OFHUXXVNEOAVMXAWAASZ,F,198111244824
high,AMYREZUHLDMVYBG,M,1981314112013
kinder,JRSFLUPFBFEXDU,F,19872172920
elementary,XHPDNEKF,M,199010913647
high,ORWQENGKEROGHAUECVS,F,2002821224441
high,XCDAIMZVALQYXIDIQNRV,F,19856711716
kinder,PMLFYRCRMSFASNAICACUJZA,M,200532010824
high,MPHPNBBFGEHGCSLHADUVVQQ,M,1999998282
high,RNRFKLIHXKAWH,M,199566184744
high,WMAQVK,M,199882872956
high,VEAJCIQMTKWKWMELCZEKBNA,F,19951018103450
elementary,YQNZEAZKXKKX,F,198382624276
high,OZSWFKYZZJHOPVRLILZMKQ,M,19896241851
kinder,BZCPOFTBCWFFAUANZPLTBRH,M,200252983147
high,RHNQIGXDS,F,1980327184613
high,FOABVSCCCRYNMT,M,1989928233949
kinder,JNEPTQCSDVRLUGL,M,20021027191640
kinder,ZUYXWZKGDHKZGGQRTTMBLZ,F,198472695454
kinder,TEOYGAKYUI,M,19851131141426
kinder,ZWVRQQU,F,2002216191410
high,BPZEGPGJR,M,200311316444
elementary,RVJEFHDIVHSYT,F,19937241741
kinder,ATXPPUPPRPPQGRMEMMOMAVHS,M,2003119183751
elementary,FCLZNQ,M,19858153486
elementary,NJRJQLNKKUR,F,198441811751
elementary,QBVWERDTR,M,198012411726
kinder,XUJBNJF,M,200011481826
kinder,RUNLXNEPVNQRHESLOMWBYW,F,199662122364
high,SFJRZK,F,198281562953
kinder,LSVEQ,M,199996112422
elementary,SMHJI,F,1982101817538
high,PDCABYFJ,M,199891873859
high,NJNROHL,F,198511512652
kinder,PVTOROEKDFNCZRGLQOGAW,F,2002631204433
high,XMUZXBBDUK,F,200343233548
elementary,YQOVGKFE,F,19882715843
high,KOEXMUCEJZWHTVJY,M,200281610434
high,EQKVGYPXZAZY,F,198342844152
kinder,YVUEHEYKVHXEJYUHUPPSDHAB,F,199510913537
kinder,ATFWKJDYA,M,1992111318130
high,PSWTGMCNGRPLXQWRSKV,M,1993728202353
elementary,DUQZLLLQNNWHVI,F,19948972953
high,MFWAWGPTUHGZGQYTMZCBYV,M,20054307342
elementary,QZNSCSZHLPSWLTUE,F,1992627233927
elementary,ZPSJZRHEXARRP,F,199953022141
elementary,ICIGUYWHWIAYNIMFXWTQIKJT,F,2000219201452
kinder,ZZMUBLBSDJMUILFJCA,M,19962207335
kinder,IRVGMPOPHJRHWYTOJ,F,1997331112745
kinder,LXIPAXSORAKVCDEV,F,1988111554445
elementary,JRFOYTSWAVR,M,199113225516
kinder,KRBZHUJTQORCJNBGK,M,198621911812
high,DTMIGDBAIQWKZS,M,198210831130
elementary,YGRNFUUMZLZSWKBSOZIAXNV,M,198062815518
elementary,VNKOCEBHPIGH,F,2002102115579
high,ZJBCKRZSJLYGNQJZXXYBZV,M,199686145140
kinder,QNDMIKDWK,M,199853018419
high,WKVDHHMSUQJXV,M,200012615176
kinder,QJYSURUKBNOADQ,F,198282415526
elementary,RDWAJSTWOTSWRTZICAYPG,F,200291961020
elementary,PJTDAMIDJBVSZADIJQI,F,199082112227
kinder,GVTHVOLRJWBSAKQGJD,M,199661781243
elementary,LQSKYP,M,1985425115115
kinder,HGUVBGSUOBMSVIVXZQ,M,1989522195258
high,OAFYFJS,F,198145203521
high,CNQVRNZPHZQDFWDQ,F,200492353123
kinder,OTBKZINAOP,F,198122214634
kinder,JFKHXJBOM,M,19821018242740
elementary,ZNIELXHFNEHWGUODSEEG,F,200441193513
elementary,XFLEZXMQYF,F,199611923640
kinder,UOSNZPG,M,19965311072
elementary,ZLJRTMXHSMPRF,F,199710220397
high,MLZJYZTUWHTJMPWD,M,1999111845255
high,NPFXANBOOL,M,198261755946
high,RPDOBDSWJCZTMJTYMAFT,M,198111924575
high,MEYSBOAIXAXN,F,1990517193321
elementary,OEXZO,F,199210304311
kinder,APPUWVUDT,F,19878288340
elementary,NXGGKVU,M,19927919561
elementary,VCDMSEDDEUKE,F,1983417242132
kinder,WIXWFKVGACJWIOHLZDBR,M,1986812162840
elementary,HRDYTHFJ,F,200041104146
kinder,MVKAMCZRYSMPNUVZ,F,200022871321
elementary,PJAMFLVQOLP,M,200011644357
elementary,VXMZVTENZBYGDOQKFK,F,20018923152
kinder,CTHYSAPJSGDUJLSFOC,F,199382415710
elementary,OKPVDSYRAHYK,M,1994112821143
elementary,JAPKFHXGHKXHKYM,M,198782065515
high,QMFOVTXKNDVZS,F,198081563139
high,ENUBUTSA,F,19861613191
kinder,RXSHTAORHBDPRAHWKOZ,F,199922142628
high,QJLLN,F,1986628105838
elementary,REIJSUPADPN,M,198669134955
kinder,BSEFHDFAQGYPT,F,19812184284
high,HTQEFOOGUVHY,F,2003222243214
high,BJBOKTBTXCSIHMKUD,F,1992715172334
kinder,MNPYDHTFMSLZH,F,1989111755934
high,KJEKUM,M,198331018267
high,QTBADRRVEPIO,F,1985101671138
elementary,VUATYAVGNTTMKOHGDPZIBBT,M,198311611329
elementary,DZMMR,M,19856129175
high,FIGWXCDFQRGNES,F,19871019134233
kinder,GOETM,F,1988624233529
high,SRARSKOMWJLRBANKPIOHSY,M,199511642348
elementary,LHGXNVKR,M,19931912113
elementary,IAJNZDIKIAXUB,M,198992965728
high,AHGSSAGXRJXJGP,M,199151411242
kinder,YQHZMJKQ,F,199243133135
high,OEJBFDDOJVCGZRH,F,198711125547
high,MTVKUQBVVQBQXDONEUENJW,F,199332624633
high,LCLWRASIOBRKLFZZ,M,2001313241246
high,GBREHOWNMJ,M,1986920102252
kinder,OZCSHFHVPZBGRZHD,M,198051314637
high,KFEOVVTBVXLMNZQZXF,M,198481783558
kinder,TDLACJNEBGVTXWDQDWC,F,198676185330
kinder,IVBMETYAKYGBHIIFYDTFHRC,M,1983112123737
high,ELGBBBWOLMYECGGTIUAMQ,M,19961014134836
kinder,MCMFMU,M,1989102112210
elementary,UBFIMTKQQFFGRWAYRYS,M,1987729151942
elementary,ZUFTJX,M,1981712161918
kinder,VOCTDBDTTV,M,198287105225
kinder,FHBXUHAGRFAB,M,199512724740
kinder,HHHRURUCUMSFCSWVOFQVZXEL,M,198561922740
kinder,TSEHZADIWIULYZLQSQOUMPVH,F,20006642610
kinder,FWFRUKRECUQWZJB,M,198610185132
high,ZCHTGTMMALQJCRWULNJPMC,F,198311325335
kinder,MLVNWA,M,199059115259
high,WOPPWIZJINT,F,1982218221257
kinder,CCADOJTGKWGO,F,198691920267
high,BHRUMCBTAKKTIUXSZTH,M,200011820739
kinder,MZHRPU,M,19902320558
kinder,IEJWZ,M,200532215134
high,ZHHYRDLMC,M,200116171315
kinder,BIFAGNNOTLSTYKOK,F,200183242354
kinder,ZRJOFSNFKQAKJCFEUVEI,F,198582173934
kinder,SHXBGCQGVCLT,M,198081318514
high,XWQEGZAACCPRFRHVZEBMKGS,M,1986411133154
kinder,JOXPRBMILJN,M,1991625112718
kinder,LKWOWZEJKG,M,1997513124959
high,CCGMIPYTVDXTXMSEJ,M,20028821034
high,TYEXYOKSWH,F,2002419969
high,SYBJZNQOZQFYLNVXNG,M,19861724740
kinder,LFHYQGSOPSICBGASOAZ,M,1991429244117
high,SQSVDXINUVDEYDIREMXV,M,19881016183340
kinder,TCEFX,M,1983917185657
elementary,XIXZGZBRLJEGSBHIGDEYSIDQ,F,2005101313215
elementary,ANQBANURFYHHRICNTGTVZFC,F,19974722537
high,JCAYEDXBCBBVW,F,200510232449
high,RTIIPHR,M,1987431202232
kinder,BZZFHAOBNEVKOU,F,1998516111443
kinder,MPOVSWTPCFDWCIZFBIVYDIK,M,198742221536
kinder,HFXFF,F,1994116115139
high,QRSNJUFLQKG,M,199281224517
kinder,IIEMGHGKOTIMNDTXZWZEVMK,F,19833175617
kinder,KTQZNC,F,199111214254
elementary,TLDCIYAZNLBBW,F,200511033532
kinder,ZJVXGNNSSPJPMDSQVD,F,200310301131
kinder,QYGAHXIURFPUXMIHRONHXQ,M,20045259825
elementary,ZARGPAUBPT,F,200311234935
kinder,CUBYZJPB,M,199717163213
high,BUCCNMBMQVGUPPXDIFDTA,F,19995924917
high,XURMNKSM,F,19903933431
elementary,IIYSKCJNTKRYMZOVCAL,M,199311191549
elementary,BVACPYBUUOABXQABBDDXA,M,1983529113429
kinder,MCXILENFKOONITHHDFICI,M,1992327221846
high,AJSIKBRHVQWQTR,M,1999853525
elementary,WFFYEZEKRLURUQUQSJOGV,F,1990831155941
kinder,EUQYCDFNEWACIJEJCQOY,M,20028181528
elementary,PJBAX,F,198016205945
elementary,VATRHOKESZHLIE,F,199322919636
high,TMRTOELDW,M,19851119234449
elementary,BUCQTJEKFJFGCBVRW,M,199765183526
kinder,DRZILIK,F,1986114171518
kinder,CKBOWFHTMGDVSZHXVKVYIYCM,M,199492662129
elementary,NKEWPLQ,F,1990294547
kinder,CQEIKBMYKOCCZIPLJEY,F,19931021115827
elementary,DHVJXJGATEH,M,1990616152310
elementary,ZPNMCJKCBJHGIUEDOOTQ,M,1982525184537
kinder,JWMTFIIMTYCMUJ,M,199942452714
kinder,UGTBDWJMCSEZQ,F,1995810125524
high,HSAHOZVHRALKVPKX,F,19941131657
kinder,JKTALWZRDHFIMHRBHBG,M,1985731245332
high,SOSHXBYLDXFKZGFXW,F,1997519241531
elementary,PGJPXEPEBSZCKSJGBOQRVL,M,198291662238
elementary,URXUVNDYSFMDFHXZVLKQUK,F,1996916243448
kinder,BJCFFQMCJZCHO,M,2004112122915
elementary,EHMHNTYEYIE,F,200091543154
kinder,EDWQNUGRTIGHKZIPOGWGLM,F,19934255953
elementary,TIOIURHXL,M,19871012125942
elementary,HVOJGQPTPPZVWNWAKCHDQCHY,M,198391725918
elementary,BAHEADEPC,M,1998917204836
elementary,WSZJQURQIJHMFPYAVWFSX,F,200419242226
high,TTRRTZWNTC,F,19997153915
kinder,SVTQPDXQZGZTURHIKBWTKMY,F,198391285736
elementary,ACHZDQTOQCYYUFWVNLIU,F,2002113201055
elementary,JHIYBGKQAONDIBP,M,199452185314
high,KWNVKBNBSSKGOYFCPGXHZCNP,F,1995531191719
elementary,YDZOFFDCBFDT,M,200481113744
kinder,GPONHLBAMMBNVYKF,M,19939201121
kinder,UUEFHMWEUWRVFDBNYWJGFLP,M,2004713492
high,QWPMGWV,F,1999315182930
high,BDQDOPEFIYFWNJQXFWVUHTZK,F,19974311187
high,SZQAYAHFXYWCSAZVQRHV,F,19949301437
high,DQBBQZUYT,F,200111167131
kinder,VMNPMEISHYVAF,M,19872891926
elementary,ODDLQRNRQATFLYCYRG,M,1983111714513
high,YNLREJGTGBKCBPU,M,199813195517
high,SIYDZVYWNZ,F,19901061879
high,SMSCYK,M,200472714383
high,TRKGYLPAQDISHFKTPR,F,200261013482
high,YCBLPYXVLWVQGK,F,19807812469
high,ZAKYS,F,2005211113620
elementary,YHPEWJHARSZU,F,1986109203453
elementary,KCURUUBPTNBWNTXMF,M,20031138546
high,XTLBDSDMFPQEIQ,F,2005519184528
kinder,NOUMVJTIGSEFBSGMCJT,M,2000522151030
kinder,UDYUGFDIPDQZ,F,1989720191814
high,RPLWSGXE,F,1992921124034
elementary,ZNUNFMKJVBUUUN,M,20035271248
high,VTTJKBXK,F,1980122244057
high,SDMBE,F,199631614152
high,WGUJZXVJKKFOLE,M,1987112523132
elementary,EMALAVLNAPAF,F,19971120163839
kinder,TCUVYZMSTGJ,M,19911117205231
high,EPYVAJEUZDHIZFNJHXFVZH,M,199971013149
high,GHZOH,M,1985721154439
kinder,MMEJVPRELSHXMJT,F,19924292915
high,FCKTGCDCXZNTFV,M,1988922215541
elementary,DZVRRQU,M,19961252111
elementary,JJTLYTTA,F,1996312212446
high,DZTPNFGK,M,2003719185027
elementary,VLFWEVN,F,1991112114235
high,LNDEUCRIU,F,2005213221339
elementary,ZLAVBVYWVHGVQEFWVH,M,199151319210
high,AOBYCUVPQGTDQNLUWYPWQFS,F,1993723125626
elementary,HRNVQNZEMTHJ,M,199211272539
high,JYLIDGGJQFPFRKVLRBNK,F,1992224135252
kinder,CWINIHNAXF,F,19807193107
high,EIKOPHZSOULZDIPJ,M,1981824165359
elementary,JYSTVQGKCNRUZZ,F,1983924245552
kinder,UYAYXMQGNRDOBVIUEHYLPWW,M,1988101718756
high,VZUHOLLBRI,F,1985824141538
high,NZHJBBAAAOZZK,M,2001725235915
high,IJZNCOZDM,F,1983213113
high,WNTIIGFUZ,F,199773184544
elementary,WRVUXHOUYUHAXKKF,M,19928915557
high,FJPWZNANUJ,F,200322393440
elementary,BZIVMRFFWACLA,F,2002716201128
kinder,WNFXEYNJHZH,F,1992514135233
high,ORRCUDOHSVIB,M,199031915632
elementary,PFFLYIMBYILJIAHFAGNY,M,2003994549
elementary,JVSOQBAVJ,M,1981125102431
elementary,OGIVSTHJORZGMHPX,F,1995914124853
elementary,PPBISM,M,1984226173758
high,ABPFCIBGKTNUVS,F,19823416716
kinder,OFUOHPKIAXTNGORXEQNCT,F,1987111031547
elementary,NBGNGUXEOISEDFKYKTKVIL,F,1998215163550
kinder,JNRNBNTTTU,F,2002108155019
high,RLGVZZHCXVKGMRIEIFUKQOI,F,1993824143438
high,KXNZUAGPWI,M,200022019591
high,TINFWWSWQQRCRN,F,1982631113958
high,ZPZYNCUXI,M,1987101310431
kinder,SRKDRDHXEMSJFEEKBWINLXKX,M,1981518145757
high,RSYFONTUSA,M,198242116822
high,WBBJZMR,M,1989489344
high,LVTAIEZULKRGTKPHFQENFP,M,199210922593
elementary,HRYVFMLDYSKPVKMKHYTUU,F,200011143112
high,FSWYAVCOJ,M,2002112018306
high,IBXSFXKHOHS,M,1994422184233
kinder,JXSAJCZCGK,F,19854513731
elementary,EKEHBXGCMQNJL,F,198592641525
kinder,OVOMYAFCVRBATH,M,1982219224440
high,RITATWMWYS,M,19884573153
high,WVQSPBNWHYUSYJNPJOP,M,199692191838
kinder,JXVVSFXUEPMFTSVKA,M,198262484429
elementary,RFVAX,F,19875553335
kinder,PPBVQVRZMEQVYTSKWRB,M,19947185820
kinder,KPAQALUYQ,M,19854211716
high,FBUNUHHLSKFZMSMKRRMV,F,19878961723
elementary,ITPSVJHOBLCNQMRQYUMPQOLW,F,19864294523
kinder,KIMQK,F,198881993320
high,ZEDUWATKMEWGACDORCBM,M,200068134353
high,VDEONASSTBWDYGJAC,F,199812323217
kinder,OISMMCQRXVCQHQYA,F,199811242416
high,JWMLFGOGMZIKLODGBAJUV,F,199181592925
elementary,OCDDTRSKWLHVFKZRXMPW,F,19844795340
kinder,OIKLBUIY,F,200419242629
high,TRRAK,F,1986830193935
elementary,MFTWZJFYJMNYBWZCWUH,F,1983108154234
elementary,ODGASBXNPPMDMZ,M,199182885634
high,BZFHZ,F,199682141741
kinder,MMRPWZAUKBTYJC,F,200532720918
kinder,DUEDXQBSZHWSYST,F,1988310185727
elementary,EOSRTSJAAXFFCEZLUTVRVN,F,198412481214
elementary,FOODQPNADNVG,F,198761681052
kinder,VNYWADYNWVHSPG,M,19979615307
high,WBFYQBBNL,M,200022522456
high,RKULMPRECBUR,M,1999112615858
elementary,BGOBADHYXEHBYJCMDEJ,F,19849212522
kinder,LXHIEZXWUSNMTBQML,M,199929124126
kinder,SYVFOTJLRE,F,199144213250
high,FINUPVXEZVERYAVOS,M,1981101102158
high,JBBOSAXFHPJVFG,M,1994916121455
elementary,ERHPZUNSMNLUH,M,19904105337
high,UQGWLXLQOCRUSTMQWNNKEB,F,1996410215653
high,VRODASWHLKKVLHOQ,M,198910153827
kinder,WZVNSYV,M,200222353250
elementary,WJTYDGTZSSMSE,F,2001518192231
high,GCGMZEELAKTMATGZHYE,M,1993423142718
elementary,ZDOAMRXQDQTGXHJBPF,F,199682961329
kinder,CKJCUVZRBRPVYMLUIEZUS,F,199332774547
high,QZPUGNYTENZXEOL,M,19991119102453
elementary,XUSSIJDZKZ,F,2001101381332
kinder,KGADCBLKIHZXNOMJN,M,199341824145
high,BCCWPYJJNSZYIPSQW,M,199222671147
kinder,AFGGVEWUPHX,F,19899125332
high,ENFURAPBTLILKTFZCV,F,198251181649
kinder,OIUYQKL,M,20001129155254
high,WANORTJNRZCDJIEP,M,19831783216
high,DEMMPMZRBQY,F,198011117337
elementary,MAQAJSWKSYDUVSNKX,M,1986430164337
kinder,WMLOXWMRFXP,F,19901019133857
elementary,APGSRZMIFGJLQDDBTH,F,19811023192255
high,JVYVSHOICFLEQRQYXAMOR,M,199011323723
high,BMKXMDDSGKNRCYSWSXLEY,F,200351624840
kinder,VZZFPRRYCP,M,200353173332
high,QFBNM,M,1990221133834
kinder,SFLHSTGJC,M,199182854731
elementary,GFWRTZWCMMPAAADMS,F,199199214419
high,ZWQIOCMRZDOSJCWNX,M,1990479649
kinder,HBNON,F,19978845026
kinder,NVBQWBWJXEU,F,19805304451
elementary,QHQIFIOKSEVDIXWION,M,198562264613
kinder,WIGRLGQ,F,19876471412
kinder,CGNZKHLCDQHF,F,199557175929
kinder,WTAMREKJYGQKMWNRJTXUFRH,F,1981712243446
elementary,UAGCVKLTRCRDDD,M,19923295332
elementary,DBYRSMAOHMLUHXAKIP,M,198991371637
elementary,UFPGFADOOHRYRPHCPHGQKVW,M,1983915183538
elementary,TCDBBFBFZCYXUJO,F,198571655633
elementary,HDBQLIJ,F,1995711194549
elementary,TQIGTJPKL,F,19821071819
elementary,JGGYCYXCQQWCCHPWFCYC,F,199446134748
high,GJFQKIDYJFGPP,F,1983422224628
high,WOBINNTLFBT,M,199172212113
high,PWGVFAVAUTHQCMU,M,198662421812
high,RSXNVQQZQGDCBZIABGFERQM,F,1992814191139
kinder,LHXIOFHHKVQMSYVJJ,M,1981526243942
elementary,DODFJJXERXKQP,M,200131445219
high,QRRVJRZCDBSMUXGVSAEJ,M,1999111275744
elementary,RZAHCUSOOVMNTDJPETPEPXFO,F,199711192411
kinder,VRNHUHTDMVSXXROKOIW,M,199891775334
high,NQVWQU,F,198921520810
elementary,GWJJDATCDHHNI,M,199751475412
kinder,ABVTQL,F,1982725142244
high,VBVWPEKKQW,M,19865320208
high,HTEYANHO,M,200499181159
high,WMBXVIAQKFHNHFRBBYGX,F,1999319124836
high,QEXHMRVZNOUJ,F,200512583331
high,SFLCVWTJWYGWLUVD,M,199522065823
elementary,KRLSZHXAVFCTAFFZWK,M,198132411136
elementary,WPTCTCSENXLNYYXYSTEBUBK,F,19987311636
high,KLOMMCAUM,M,2003523114327
kinder,FWNURGFXMXDONFXU,M,2005111610394
elementary,SYYOQJPVE,F,199272214202
kinder,HJKTCVSDVEOVPPYZO,M,19802282488
high,AFZMCUQJUGZUOJ,M,1993529111911
high,SZYMHAOI,M,198732235448
kinder,WEBZXIXMDVZ,F,1993629154545
high,WOIJQGIGAPDZCZANTTLVZ,F,19909844118
high,YTRNLQNFKKBA,M,198131251622
high,KXADGXCCQXSWUAHTIPVQ,M,20022712513
elementary,NXYEIHRVWRBTEGNVFLFUEKN,F,19987524946
high,YZSJOLGKMKX,F,199252514186
elementary,WXUAPRF,M,19901122225946
high,BYVSMCGGG,F,1992101553657
